Date,AAPL,MSFT,SBUX,DB,GLD,TSLA
2017-05-23,-0.0012348297905481912,0.0033544959608983595,-0.0013074841203054995,0.006776163287440099,-0.006358807682167539,-0.021133628816543706
2017-05-24,-0.0029954904784985337,0.001309587371814131,0.012028906942698859,-0.016235005609714383,0.003937188086656905,0.020714643424466116
2017-05-25,0.0034504558755035154,0.01228415249926289,0.016187470089559917,-0.004763132121819002,-0.0010874337201151904,0.02108360686554812
2017-05-26,-0.0016913218775612081,0.004871647804270386,0.006339151303721389,-0.020906716249156476,0.008832634206008617,0.025890546114584936
2017-05-30,0.0003909313038276587,0.0064118640944715284,-0.0006321503198231148,-0.02690258685050244,-0.0033239313084347183,0.030173115313448014
2017-05-31,-0.00593955577460055,-0.00812874665776986,0.005517393742697763,-0.02764627783190142,0.003987406451696997,0.017482767904994544
2017-06-01,0.0027455472944399708,0.003716135379869,0.002198461962719196,0.00967848021859426,0.0008286937780719529,-0.0018784889960818875
2017-06-02,0.014710421629066118,0.023404476986068862,0.012780749104357192,0.0005663689977246006,0.007345383440385594,-0.0015288906687213877
2017-06-05,-0.009826276935468219,0.0072203965107017695,-0.004656804725588568,-0.009101424817773584,0.0009862969865506888,0.02174216548331012
2017-06-06,0.003372564239676758,0.0033145191361277034,-0.001713018569773625,-0.009761730770597669,0.011191515796581182,0.015796450797622784
2017-06-07,0.005938754180183902,-0.001793831073050894,-0.01033999428218703,0.0074734583349227056,-0.005294262319270497,0.0190883609781319
2017-06-08,-0.002448376960193146,-0.0060970179399288445,-0.02004214426158553,0.00628044920694711,-0.006554676702975053,0.02837169011545627
2017-06-09,-0.03954876324225339,-0.022914880730929614,-0.0008035944314106437,0.005675409810963183,-0.009166426122606205,-0.03487133522244789
2017-06-12,-0.02418593213825116,-0.007708935625669102,-0.014577484787453793,-0.017699611511957352,-0.0014943988172197275,0.004718521925286707
2017-06-13,0.008013368969074973,0.012390746744659703,-0.006055351724896484,0.00631639767561775,0.0009965350816834196,0.04610591903573957
2017-06-14,-0.00980283470294058,-0.005393304290141165,-0.010726896497710301,-0.007469163902183868,-0.005493177805750778,0.01245039987879716
2017-06-15,-0.006011163558997284,-0.005279202591951121,-0.002991036603823171,-0.032232411510054244,-0.00418165701990386,-0.01407427037263746
2017-06-16,-0.014098711190174832,0.0014296537043781523,0.0008315955103972341,0.001785167638475041,0.00016757431865917162,-0.01055263427034893
2017-06-19,0.028206038568041752,0.012351811841318535,0.012557998972130734,0.023502832698165842,-0.00765446009733337,-0.004317325799357807
2017-06-20,-0.00912995063985583,-0.013638724303534008,-0.01722467853896123,-0.021720846205153733,-0.0021131828104241023,0.00657647455825241
2017-06-21,0.005912912983996027,0.005136461349788594,0.0016692384487960784,0.0029629784953682323,0.002872805881766109,0.011113559237479175
2017-06-22,-0.0016463792258222234,-0.00014247590646435608,-0.00753336289635185,-0.009512671709844187,0.0033692883509404193,0.016363844013778845
2017-06-23,0.00445334230170271,0.013430666161409713,0.0050286374526640224,-0.005991657425179885,0.004279445503073095,0.0021930310019436993
2017-06-26,-0.003149504305008595,-0.009594753836877381,-0.0028463604744801696,0.014320048640234156,-0.00899959554685728,-0.01566514835091811
2017-06-27,-0.014436692304403045,-0.018892843792840983,-0.011467302758910274,0.036642687219591456,0.003794725232620457,-0.04087826437777337
2017-06-28,0.01450532080378348,0.00848850424211291,0.003724520642094964,0.022587061152132177,0.000757258608664271,0.02418288870018716
2017-06-29,-0.014853075536361546,-0.018946634825808203,-0.013953168425086796,0.008893774339618254,-0.004890000706728738,-0.028663551215287825
2017-06-30,0.0023634959008270798,0.006403808806964748,-0.0008568972044490216,-0.015616317296845667,-0.002538742638049931,0.002381071288422065
2017-07-03,-0.003617248949407314,-0.011086646440089776,-0.0010296129315743997,0.020033882604261234,-0.01648835238074312,-0.02517527203212367
2017-07-05,0.004102877872805305,0.01326067393545755,-0.0053361177968896615,0.026102721823670422,0.0036971824767883434,-0.07515561399685367
2017-07-06,-0.009483057978853376,-0.007409948406735949,-0.005885382158789832,0.01385941089718546,-0.0004291636859008885,-0.05744437539441036
2017-07-07,0.010107620326000478,0.01289555195753785,0.007609740593671777,0.008434416830844633,-0.010269798493159019,0.014114798423713906
2017-07-10,0.006085176780608774,0.007458828731500299,-0.00397066331553327,-0.004208316018371009,0.0016468254331296226,0.00899464021473339
2017-07-11,0.0032347492718842745,0.00014281197027189976,0.0015557280890605592,0.0052576599174693605,0.0012982088742114774,0.0347323168510505
2017-07-12,0.001442190869913302,0.016437816129542336,0.010992916239438563,-0.01372769080683163,0.0035397924292921755,0.0070043375963415155
2017-07-13,0.013832504073941905,0.00867587618079231,-0.0027367928352167725,0.006359265879336792,-0.0018115086761426493,-0.01871618353631403
2017-07-14,0.008557704549775839,0.013974812730360562,0.00648776742764574,-0.0037046200168593287,0.008168900176639902,0.013421733471090394
2017-07-17,0.003483133083908848,0.007801322295097973,-0.007344663191908894,-0.003718501876344499,0.004443348999716993,-0.025366283587879835
2017-07-18,0.003470719787302472,-0.00068186912920892,-0.002059579937956225,-0.015554195837534144,0.006966890452323186,0.026768752883781957
2017-07-19,0.0062439077632569775,0.0076109926718773875,-0.0017193182184723282,-0.006507558369279545,-0.0002540224323477312,-0.009120224908487122
2017-07-20,-0.004512839572804167,0.004862100350322788,-0.0013776596093282884,0.004343110376091251,0.00135406277392805,0.014225355199591715
2017-07-21,-0.00046586556775706097,-0.005810562159297997,-0.0008619192964831444,-0.013086331883013853,0.008589562474350264,-0.004617836178905769
2017-07-24,0.012038696564335082,-0.00257793922740978,0.0006896242637476156,0.024398069195996085,0.0004191258176561492,0.042097691544076436
2017-07-25,0.004264802285175745,0.007984430335084738,0.00909337893542337,0.019624076880941203,-0.0032741446924645485,-0.008561646290552455
2017-07-26,0.004702766702296047,-0.0018888216353767776,-0.010473176985298684,0.00104989469427721,0.008040236804836134,0.012437039473718759
2017-07-27,-0.019078275992613386,-0.01209164259467154,0.026568291755111776,-0.055554766060813096,-0.0007510021513585564,-0.027688201547354872
2017-07-28,-0.007065264029313651,-0.0016417243681831528,-0.0969922049244136,0.008834950550947743,0.00748507747253413,0.0018221704435549752
2017-07-31,-0.005163802398997519,-0.004665848664131038,-0.0003704223524660023,-0.019428840811396206,0.0004969976741389874,-0.03523305813685584
2017-08-01,0.008835913634548656,-0.0016520081962676121,0.013798367032065153,0.016124681479759057,-0.0008284878144892227,-0.012130042482567917
2017-08-02,0.04616855281001165,-0.0044188198436191555,0.012709084414832025,-0.006640696449979983,-0.002074259170059369,0.019583558159459852
2017-08-03,-0.010041262120782204,-0.0015231994934965165,0.004499735759251263,0.0027724012407484154,0.0015767861990997622,0.0630242358487855
2017-08-04,0.005256922250286488,0.007318807203359039,-0.004319621683695647,0.01483938316561742,-0.007825504639997654,0.02789954621238053
2017-08-07,0.015355637376903786,-0.0038599285802077394,0.003421538225572013,-0.005470388580494903,-0.0011707593535363761,-0.004887148623823236
2017-08-08,0.007965464547494649,0.005372478983053134,-0.01565112075647962,-0.013252534315088294,0.0029243323685439523,0.027903367360907375
2017-08-09,0.006103073295114925,-0.004405929725137723,-0.014409944369748193,-0.023054215556819413,0.012024832535234332,-0.004638104507594121
2017-08-10,-0.032370191371508046,-0.014735032676577399,-0.012545912005513183,-0.04181792143680635,0.007391636301004261,-0.02261790186544433
2017-08-11,0.013811158653579833,0.015148917741353619,0.0020705826714382198,0.011206231505942597,0.004734717669981235,0.006925895834225835
2017-08-14,0.014937305094594214,0.0149224035449965,0.0007520587692943489,0.013978205904660588,-0.007110509708619983,0.016434433153642434
2017-08-15,0.010888155557758003,0.0002732631085285219,-0.0013162146193687406,-0.009297216219550975,-0.007739806493235807,-0.00404884981775345
2017-08-16,-0.004030517439594286,0.0058555644026184114,0.006563499539859458,-0.005267627682253844,0.007329654945785988,0.0015995127473417625
2017-08-17,-0.019385159389233908,-0.0171182274775395,-0.008635171831691138,-0.03584617553266333,0.005074451187161252,-0.03075104583225396
2017-08-18,-0.0022829858096246546,0.0012427256163464002,-0.006431015830726444,0.004854497649932285,-0.0015523089133794997,-0.01275430253594583
2017-08-21,-0.0018427076357383828,-0.0047011862045740135,0.008502688122558187,-0.02141419108407974,0.003754179507042542,-0.0280179154161383
2017-08-22,0.016215474974132824,0.013901110217305895,0.024164775327699502,0.008007323116456511,-0.004490378194735464,0.010276706684685338
2017-08-23,0.0012505364758400896,-0.006032163124944809,-0.006818260158336921,-0.001842047456156943,0.003756939159508119,0.03290794894955897
2017-08-24,-0.0044477900745437,-0.0004124617253290611,-0.0025924559604770196,0.0006143929112735258,-0.003102527430184758,0.00045349869582472275
2017-08-25,0.0036973536442484888,0.0017862558436643628,0.007756354805327671,0.008562709281073546,0.0036729988686282277,-0.013923641294217942
2017-08-28,0.010020950430313109,0.00013785701901047003,0.0007355055385953981,-0.0012187381762805204,0.015762397031869272,-0.0068904688614768155
2017-08-29,0.00887866219877768,0.0030162413068253167,-0.005529758528456836,-0.022195660358117365,-0.002167752218151974,0.004906047766236771
2017-08-30,0.0026972592029211465,0.01305574432306431,0.007733268529545819,-0.0018721214109880225,-0.0004823342716563527,0.016616156563961468
2017-08-31,0.003971219743476198,0.010216636530190509,0.006216922830336129,-0.0012500309127778204,0.011671721617894353,0.007671959148600524
2017-09-01,0.0003047582566045744,-0.011162671501015159,0.0012752913596879942,0.004368164239591671,0.0019056530015576626,-0.0014059357862915352
2017-09-05,-0.012081216829279246,-0.004473269561680734,0.0036343243822423324,-0.025222007602184744,0.011044617985341777,-0.016482859035526678
2017-09-06,-0.0010494013878150495,-0.002856918667503596,-0.014985697425397853,0.020853843362593005,-0.005112698708954078,-0.014579885074467756
2017-09-07,-0.004022485466102677,0.012725260495348466,-0.015587631040068075,-0.004387328843158442,0.010355527635419215,0.017493374410974535
2017-09-08,-0.01644345094794564,-0.004854308377774716,0.00037402091372472834,0.005012539621694908,-0.0012495406412696415,-0.02077856520752768
2017-09-11,0.01793044615347738,0.010487954420680285,0.009859467698216835,0.021027388721225847,-0.014007143976598416,0.057405915477094
2017-09-12,-0.003970545146954942,-0.001070636554503689,-0.008925463155156951,0.03842001514197463,0.0029277577169540335,-0.002588013425793526
2017-09-13,-0.007550816579080172,0.0070718508521137825,0.013911311061110123,-0.01184835590306095,-0.007534611170577271,0.009547674291395884
2017-09-14,-0.008617992402403591,-0.005867261105664783,0.0044108407604096945,-0.005977331088707113,0.004369098124020519,0.030679855252103608
2017-09-15,0.010057825354765454,0.007196251794294404,0.002564053721000452,-0.008428733545129448,-0.005006207576558888,0.005729766880258297
2017-09-18,-0.007597074042081728,-0.001993823953307004,0.00036596802230031127,0.0018121259101635827,-0.009364174007229185,0.013572232447427742
2017-09-19,0.0003783055993248552,0.0037184222504949996,-0.0012808137057137646,-0.0006036973364101949,0.002088539057238403,-0.026050746064111292
2017-09-20,-0.0168999632377791,-0.006649755060704738,0.009656550099592041,-0.01092909645162392,-0.008056762706663206,-0.0031774910244818664
2017-09-21,-0.017321087571906958,-0.009788723817297404,-0.0025418631902607396,0.018748756880236677,-0.007633024715442955,-0.020071229638365835
2017-09-22,-0.009827079480158402,0.0026911955820255675,0.001453339358897632,-0.0036015932430208493,0.0045543146609353605,-0.042901310380301975
2017-09-25,-0.008861402670083306,-0.015575694648150938,-0.0025444805621869385,-0.03612253754041918,0.01041298453601274,-0.017527214982414382
2017-09-26,0.01705718707268768,0.0,0.003270397443532692,-0.0012476914331820796,-0.011224726404076811,0.000753389500683819
2017-09-27,0.007092200439937051,0.008021226343162663,-0.002542786227692498,0.03375585912441941,-0.009464790137827282,-0.012474308755910057
2017-09-28,-0.006178452432569262,0.00027085830996453425,-0.008950550131214919,0.024442294626734026,0.0018837445698112896,-0.004026045006203791
2017-09-29,0.005465128011396617,0.00835823847891102,-0.014601500971975871,0.01751366277476945,-0.0051683715774128456,0.004407251881235175
2017-10-02,-0.002013191172669102,0.0016093439989027724,0.0018598912686492886,-0.011056246442735186,-0.006684614889873803,0.0012598678729923024
2017-10-03,0.0043463957101186265,-0.004701717288684248,0.003339803952345668,-0.001170989090565571,0.0004967317019956395,0.01916915421763953
2017-10-04,-0.006494275013238649,0.005774011981326305,-0.0011120815659026433,-0.01653899848375236,0.0028098889387879367,0.019541268032736394
2017-10-05,0.012367889802522092,0.01699197865020607,0.012346765616254293,0.025288000336640765,-0.005378816723625571,0.0009009922922392771
2017-10-06,-0.0005794028518619532,0.00039487156123599093,0.010385694445621553,-0.0005809612319723051,0.0047183541150492775,0.0043526213488720815
2017-10-09,0.0034709788122739924,0.0038083629630761557,-0.002722584251075504,-0.019953616111352997,0.008142542011554031,-0.039844060130650255
2017-10-10,0.0003850708882283023,0.0,0.007243817023585161,0.00708797650898115,0.002617800009600174,0.03622283237587314
2017-10-11,0.0041608043713301235,0.0017024636830734435,0.003961891401079972,-0.004128624009656339,0.0031812040839063376,-0.0027879875476250426
2017-10-12,-0.0035197274062003115,0.00911842513443317,0.00591352264837194,-0.013087539339450525,0.0008140547013934963,0.0030410778898386976
2017-10-13,0.006326411581060338,0.0047861618711335435,-0.004476780070526227,-0.00721162643182992,0.007539254296557061,-0.0003093323999989706
2017-10-16,0.01824128358966914,0.00206270576784494,-0.014643718925988052,0.008408364306081682,-0.006888462515220647,-0.014076156056894799
2017-10-17,0.0036834739055923707,-0.0007732129068785748,-0.0073112659130802225,-0.000598219882334846,-0.006854404417199568,0.014582301161447271
2017-10-18,-0.004434379849604743,0.00025790898285279557,0.012759905792385777,0.010714413549379779,-0.0037735819439878113,0.010903108656870027
2017-10-19,-0.023944806551352473,0.0038580611889131758,0.0034356816830131477,-0.0011847447011708193,0.005900215657301968,-0.022040089763599495
2017-10-20,0.0017294293435006626,0.01148567171077048,-0.015095643545011308,0.006499148248968132,-0.006393454395473306,-0.019257068207608512
2017-10-23,-0.0005121728798487175,0.0002537103341997992,-0.005512640864200201,-0.0208279247775522,0.0015611723194451613,-0.02369191499254562
2017-10-24,0.005937358079313206,0.000380444850361486,0.00018438854889056986,0.032537714283368026,-0.0038662591759729935,0.0009489792864177772
2017-10-25,-0.004401625731810571,-0.002920863664589134,-0.002213341779682876,-0.0034985150599969,0.0001647984431062872,-0.03468476275790779
2017-10-26,0.006373209843243677,0.0016519441255662068,0.0137529160776854,-0.023641871660661156,-0.008440935931398883,0.0010122249793839974
2017-10-27,0.03520288621780734,0.06214716980508359,-0.0005466086904095088,-0.024214187943708564,0.0047257865747334146,-0.01638271198924271
2017-10-30,0.022259007931884938,0.0009539631021999615,0.005270460864962121,-0.0036832130338837338,0.0019005561122998722,-0.002465047399103143
2017-10-31,0.01381958777108553,-0.008499373640795742,-0.005999531068867318,0.0006148322165139318,-0.0038047944426046506,0.03514729459234801
2017-11-01,-0.01280073671956729,0.0,0.005274294682782933,0.017667174012776177,0.0036396966611634005,-0.0320279934376527
2017-11-02,0.007283823550975387,0.010404961538706682,-0.004727210058106003,0.029746351345643428,0.0006603535530684753,-0.07037752861026653
2017-11-03,0.025778634438511434,0.0010699850679756883,0.0209203599686756,-0.014167762986307774,-0.0047144513322975885,0.02256643431216386
2017-11-06,0.010093892329874041,0.003914637197335896,0.009591456512545275,0.00059418970899933,0.008502950979344039,-0.010872717933080492
